"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id","country","missing_customerID","transaction_value","return_flag"
"C555342","21399","Blue Polkadot Coffee Mug",-48,2011-06-02 11:42:00,0.39,"17578","UK",FALSE,-18.72,1
"C555345","22630","Dolly Girl Lunch Box",-2,2011-06-02 11:51:00,1.95,"13267","UK",FALSE,-3.9,1
"C555354","21326","Aged Glass Silver T-Light Holder",-1,2011-06-02 13:26:00,0.65,"16566","UK",FALSE,-0.65,1
"C555355","35810B","Enamel Blue Rim Coffee Container",-12,2011-06-02 13:27:00,0.83,"15841","UK",FALSE,-9.96,1
"C555357","22465","Hanging Metal Star Lantern",-12,2011-06-02 13:38:00,1.45,"16422","UK",FALSE,-17.4,1
"C555358","22699","Roses Regency Teacup And Saucer",-1,2011-06-02 13:43:00,2.95,"13854","UK",FALSE,-2.95,1
"C555360","23168","Classic Cafe Sugar Dispenser",-5,2011-06-02 14:06:00,1.25,"16133","UK",FALSE,-6.25,1
"C555360","23169","Classic Glass Cookie Jar",-6,2011-06-02 14:06:00,4.15,"16133","UK",FALSE,-24.9,1
"C555361","71053","White Metal Lantern",-1,2011-06-02 14:12:00,3.75,"13308","UK",FALSE,-3.75,1
"C555361","23165","Large Ceramic Top Storage Jar",-1,2011-06-02 14:12:00,1.65,"13308","UK",FALSE,-1.65,1
"C555362","23155","Knickerbockerglory Magnet Assorted",-1,2011-06-02 14:15:00,0.83,"15785","UK",FALSE,-0.83,1
"C555364","22784","Lantern Cream Gazebo",-1,2011-06-02 14:17:00,4.95,"14903","UK",FALSE,-4.95,1
"C555364","84947","Antique Silver Tea Glass Engraved",-2,2011-06-02 14:17:00,1.25,"14903","UK",FALSE,-2.5,1
"C555365","23066","Small Deco Jewellery Stand",-1,2011-06-02 14:24:00,8.25,"15791","UK",FALSE,-8.25,1
"C555384","23199","Jumbo Bag Apples",-1,2011-06-02 15:20:00,2.08,"13534","UK",FALSE,-2.08,1
"C555384","22411","Jumbo Shopper Vintage Red Paisley",-1,2011-06-02 15:20:00,2.08,"13534","UK",FALSE,-2.08,1
"C555384","22357","Kings Choice Biscuit Tin",-1,2011-06-02 15:20:00,4.25,"13534","UK",FALSE,-4.25,1
"C555384","21929","Jumbo Bag Pink Vintage Paisley",-1,2011-06-02 15:20:00,2.08,"13534","UK",FALSE,-2.08,1
"C555384","21155","Red Retrospot Peg Bag",-1,2011-06-02 15:20:00,2.55,"13534","UK",FALSE,-2.55,1
"C555386","23175","Regency Milk Jug Pink",-1,2011-06-02 15:23:00,3.25,"15194","UK",FALSE,-3.25,1
"C555398","20703","Blue Padded Soft Mobile",-3,2011-06-02 17:30:00,4.25,"17375","UK",FALSE,-12.75,1
"C555398","22325","Mobile Vintage Hearts",-3,2011-06-02 17:30:00,4.95,"17375","UK",FALSE,-14.85,1
"C555409","22699","Roses Regency Teacup And Saucer",-7,2011-06-03 09:18:00,2.55,"13854","UK",FALSE,-17.85,1
"C555411","22694","Wicker Star",-40,2011-06-03 09:46:00,2.1,"13069","UK",FALSE,-84,1
"C555475","22149","Feltcraft 6 Flower Friends",-1,2011-06-03 12:11:00,2.1,"18232","UK",FALSE,-2.1,1
"C555475","21906","Pharmacie First Aid Tin",-1,2011-06-03 12:11:00,6.75,"18232","UK",FALSE,-6.75,1
"C555475","85040A","S/4 Pink Flower Candles In Bowl",-1,2011-06-03 12:11:00,1.65,"18232","UK",FALSE,-1.65,1
"C555487","23169","Classic Glass Cookie Jar",-6,2011-06-03 13:21:00,4.15,"16484","UK",FALSE,-24.9,1
"555503","84313C","Damaged",-1,2011-06-03 15:39:00,0,NA,"UK",TRUE,0,1
"555505","79030G","Water Damaged",-16,2011-06-03 15:48:00,0,NA,"UK",TRUE,0,1
"555506","21397","Damaged",-57,2011-06-03 16:03:00,0,NA,"UK",TRUE,0,1
"C555529","22698","Pink Regency Teacup And Saucer",-24,2011-06-05 11:45:00,2.95,"16923","UK",FALSE,-70.8,1
"C555532","22470","Heart Of Wicker Large",-2,2011-06-05 12:01:00,2.95,"15722","UK",FALSE,-5.9,1
"C555563","23146","Triple Hook Antique Ivory Rose",-1,2011-06-05 14:48:00,3.29,"17841","UK",FALSE,-3.29,1
"C555563","15060B","Fairy Cake Design Umbrella",-1,2011-06-05 14:48:00,3.75,"17841","UK",FALSE,-3.75,1
"C555595","23168","Classic Cafe Sugar Dispenser",-1,2011-06-06 10:14:00,1.25,"17652","UK",FALSE,-1.25,1
"C555595","22652","Travel Sewing Kit",-1,2011-06-06 10:14:00,1.65,"17652","UK",FALSE,-1.65,1
"C555595","47013C","Wine Bottle Dressing Dark Blue",-12,2011-06-06 10:14:00,0.12,"17652","UK",FALSE,-1.44,1
"C555596","23147","Single Antique Rose Hook Ivory",-2,2011-06-06 10:17:00,1.45,"17644","UK",FALSE,-2.9,1
"C555596","23146","Triple Hook Antique Ivory Rose",-4,2011-06-06 10:17:00,3.29,"17644","UK",FALSE,-13.16,1
"C555598","22699","Roses Regency Teacup And Saucer",-1,2011-06-06 10:57:00,2.95,"15095","UK",FALSE,-2.95,1
"C555598","22698","Pink Regency Teacup And Saucer",-1,2011-06-06 10:57:00,2.95,"15095","UK",FALSE,-2.95,1
"C555605","22971","Queens Guard Coffee Mug",-2,2011-06-06 11:38:00,2.55,"15281","UK",FALSE,-5.1,1
"C555605","22320","Birds Mobile Vintage Design",-3,2011-06-06 11:38:00,5.95,"15281","UK",FALSE,-17.85,1
"C555605","22784","Lantern Cream Gazebo",-1,2011-06-06 11:38:00,4.95,"15281","UK",FALSE,-4.95,1
"C555629","22270","Happy Easter Hanging Decoration",-4,2011-06-06 12:04:00,3.75,"14543","UK",FALSE,-15,1
"C555636","79321","Chilli Lights",-4,2011-06-06 12:33:00,5.75,"15073","UK",FALSE,-23,1
"C555636","47566","Party Bunting",-4,2011-06-06 12:33:00,4.95,"15073","UK",FALSE,-19.8,1
"C555636","23140","Triple Wire Hook Ivory Heart",-12,2011-06-06 12:33:00,4.15,"15073","UK",FALSE,-49.8,1
"C555636","23138","Single Wire Hook Ivory Heart",-12,2011-06-06 12:33:00,1.45,"15073","UK",FALSE,-17.4,1
"C555636","23108","Set Of 10 Led Dolly Lights",-12,2011-06-06 12:33:00,5.39,"15073","UK",FALSE,-64.68,1
"C555636","23099","French Carriage Lantern",-4,2011-06-06 12:33:00,6.65,"15073","UK",FALSE,-26.6,1
"C555636","22855","Fine Wicker Heart",-12,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-15,1
"C555636","22686","French Blue Metal Door Sign No",-12,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-15,1
"C555636","22685","French Blue Metal Door Sign 0",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22684","French Blue Metal Door Sign 9",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22683","French Blue Metal Door Sign 8",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22682","French Blue Metal Door Sign 7",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22681","French Blue Metal Door Sign 6",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22680","French Blue Metal Door Sign 5",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22679","French Blue Metal Door Sign 4",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22678","French Blue Metal Door Sign 3",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22677","French Blue Metal Door Sign 2",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22676","French Blue Metal Door Sign 1",-10,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-12.5,1
"C555636","22675","French Kitchen Sign Blue Metal",-12,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-15,1
"C555636","22674","French Toilet Sign Blue Metal",-12,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-15,1
"C555636","22673","French Garden Sign Blue Metal",-12,2011-06-06 12:33:00,1.25,"15073","UK",FALSE,-15,1
"C555636","21770","Open Closed Metal Sign",-6,2011-06-06 12:33:00,4.95,"15073","UK",FALSE,-29.7,1
"C555639","22766","Photo Frame Cornice",-1,2011-06-06 12:58:00,2.95,"13458","UK",FALSE,-2.95,1
"C555639","21754","Home Building Block Word",-1,2011-06-06 12:58:00,5.95,"13458","UK",FALSE,-5.95,1
"C555639","22784","Lantern Cream Gazebo",-2,2011-06-06 12:58:00,4.95,"13458","UK",FALSE,-9.9,1
"C555652","84946","Antique Silver T-Light Glass",-6,2011-06-06 14:11:00,1.06,"13094","UK",FALSE,-6.36,1
"C555727","23112","Parisienne Curio Cabinet",-2,2011-06-06 16:24:00,7.5,"15737","UK",FALSE,-15,1
"C555729","23118","Parisienne Jewellery Drawer",-1,2011-06-06 16:50:00,7.5,"13552","UK",FALSE,-7.5,1
"C555729","23110","Parisienne Key Cabinet",-1,2011-06-06 16:50:00,5.75,"13552","UK",FALSE,-5.75,1
"C555729","23093","Small Parisienne Heart Photo Frame",-1,2011-06-06 16:50:00,2.49,"13552","UK",FALSE,-2.49,1
"C555729","23092","Large Antique White Photo Frame",-1,2011-06-06 16:50:00,7.9,"13552","UK",FALSE,-7.9,1
"C555730","22842","Biscuit Tin Vintage Red",-1,2011-06-06 16:51:00,6.75,"14625","UK",FALSE,-6.75,1
"C555837","22891","Tea For One Polkadot",-2,2011-06-07 12:37:00,4.25,"16092","UK",FALSE,-8.5,1
"C555864","23174","Regency Sugar Bowl Green",-2,2011-06-07 14:29:00,4.15,"15189","UK",FALSE,-8.3,1
"C555864","23084","Rabbit Night Light",-5,2011-06-07 14:29:00,2.08,"15189","UK",FALSE,-10.4,1
"C555864","23110","Parisienne Key Cabinet",-1,2011-06-07 14:29:00,5.75,"15189","UK",FALSE,-5.75,1
"C555873","22361","Glass Jar Daisy Fresh Cotton Wool",-1,2011-06-07 15:12:00,2.95,"15498","UK",FALSE,-2.95,1
"C555874","23080","Red Metal Box Top Secret",-1,2011-06-07 15:14:00,8.25,"17162","UK",FALSE,-8.25,1
"C555877","82486","Wood S/3 Cabinet Ant White Finish",-1,2011-06-07 15:28:00,8.15,"16218","UK",FALSE,-8.15,1
"C555877","23147","Single Antique Rose Hook Ivory",-2,2011-06-07 15:28:00,1.45,"16218","UK",FALSE,-2.9,1
"C555877","23146","Triple Hook Antique Ivory Rose",-4,2011-06-07 15:28:00,3.29,"16218","UK",FALSE,-13.16,1
"C555877","22646","Ceramic Strawberry Cake Money Bank",-1,2011-06-07 15:28:00,1.45,"16218","UK",FALSE,-1.45,1
"C555877","21232","Strawberry Ceramic Trinket Box",-2,2011-06-07 15:28:00,1.25,"16218","UK",FALSE,-2.5,1
"C555877","23089","Glass Bon Bon Jar",-1,2011-06-07 15:28:00,1.65,"16218","UK",FALSE,-1.65,1
"C555879","15056BL","Edwardian Parasol Black",-1,2011-06-07 15:31:00,4.95,"14292","UK",FALSE,-4.95,1
"C555880","23169","Classic Glass Cookie Jar",-1,2011-06-07 15:32:00,4.15,"15643","UK",FALSE,-4.15,1
"C555882","22842","Biscuit Tin Vintage Red",-1,2011-06-07 15:40:00,6.75,"14625","UK",FALSE,-6.75,1
"C555883","23169","Classic Glass Cookie Jar",-3,2011-06-07 15:42:00,4.15,"13862","UK",FALSE,-12.45,1
"C555885","22978","Pantry Rolling Pin",-1,2011-06-07 15:50:00,3.75,"14842","UK",FALSE,-3.75,1
"C555892","21749","Large Red Retrospot Windmill",-1,2011-06-07 16:03:00,2.1,"14227","UK",FALSE,-2.1,1
"C555908","23165","Large Ceramic Top Storage Jar",-1,2011-06-07 16:08:00,1.65,"15687","UK",FALSE,-1.65,1
"C556011","23155","Knickerbockerglory Magnet Assorted",-6,2011-06-08 11:45:00,0.83,"14475","UK",FALSE,-4.98,1
"556046","21890","Missing",-140,2011-06-08 12:56:00,0,NA,"UK",TRUE,0,1
"C556057","22456","Natural Slate Chalkboard Large",-1,2011-06-08 13:50:00,4.95,"14221","UK",FALSE,-4.95,1
"C556096","23084","Rabbit Night Light",-1,2011-06-08 15:29:00,2.08,"13599","UK",FALSE,-2.08,1
"C556101","23169","Classic Glass Cookie Jar",-1,2011-06-08 16:06:00,4.15,"15643","UK",FALSE,-4.15,1
"556122","85019C","Damaged",-108,2011-06-09 10:12:00,0,NA,"UK",TRUE,0,1
"556123","22272","Damaged",-15,2011-06-09 10:13:00,0,NA,"UK",TRUE,0,1
"556232","21135","Sold As Set On Dotcom",-304,2011-06-09 15:15:00,0,NA,"UK",TRUE,0,1
"556233","21136","Sold As Set On Dotcom",-272,2011-06-09 15:20:00,0,NA,"UK",TRUE,0,1
"556242","21700","Sold As Set On Dotcom And Amazon",-1206,2011-06-09 16:06:00,0,NA,"UK",TRUE,0,1
"556260","37340","Sold As Set On Dotcom",-18,2011-06-09 18:02:00,0,NA,"UK",TRUE,0,1
"556261","79051A","Sold As Set On Dotcom",-6,2011-06-09 18:03:00,0,NA,"UK",TRUE,0,1
"556262","37327","Sold As Set On Dotcom",-95,2011-06-09 18:04:00,0,NA,"UK",TRUE,0,1
"C556268","20723","Strawberry Charlotte Bag",-1,2011-06-09 19:34:00,0.85,"13317","UK",FALSE,-0.85,1
"C556268","22699","Roses Regency Teacup And Saucer",-1,2011-06-09 19:34:00,2.95,"13317","UK",FALSE,-2.95,1
"C556268","22072","Red Retrospot Tea Cup And Saucer",-6,2011-06-09 19:34:00,3.75,"13317","UK",FALSE,-22.5,1
"C556268","84978","Hanging Heart Jar T-Light Holder",-1,2011-06-09 19:34:00,1.25,"13317","UK",FALSE,-1.25,1
"C556269","20794","Blue Tile Hook",-8,2011-06-09 19:36:00,2.55,"13456","UK",FALSE,-20.4,1
"C556270","21520","Booze & Women Greeting Card",-2,2011-06-09 19:37:00,0.42,"14232","UK",FALSE,-0.84,1
"C556272","22766","Photo Frame Cornice",-3,2011-06-09 19:43:00,2.95,"15159","UK",FALSE,-8.85,1
"C556273","23302","Kneeling Mat Housework Design",-4,2011-06-09 19:44:00,1.65,"13534","UK",FALSE,-6.6,1
"C556275","22333","Retrospot Party Bag + Sticker Set",-6,2011-06-09 19:48:00,1.65,"13115","UK",FALSE,-9.9,1
"C556276","78033","Flag Of St George Chair",-1,2011-06-09 19:48:00,5.95,"14696","UK",FALSE,-5.95,1
"C556276","79163","Black Champagne Glass",-2,2011-06-09 19:48:00,0.39,"14696","UK",FALSE,-0.78,1
"C556277","82001S","Vinyl Record Frame Silver",-1,2011-06-09 19:52:00,3.39,"12980","UK",FALSE,-3.39,1
"C556278","23181","Bull Dog Bottle Top Wall Clock",-1,2011-06-09 19:53:00,8.25,"13462","UK",FALSE,-8.25,1
"C556281","POST","Postage",-1,2011-06-09 20:32:00,4.05,"14040","UK",FALSE,-4.05,1
"C556293","85123A","White Hanging Heart T-Light Holder",-18,2011-06-10 09:30:00,2.95,"13094","UK",FALSE,-53.1,1
"C556293","84946","Antique Silver T-Light Glass",-72,2011-06-10 09:30:00,1.06,"13094","UK",FALSE,-76.32,1
"C556293","22791","T-Light Glass Fluted Antique",-72,2011-06-10 09:30:00,1.06,"13094","UK",FALSE,-76.32,1
"C556295","23209","Lunch Bag Doiley Pattern",-1,2011-06-10 09:37:00,1.65,"13662","UK",FALSE,-1.65,1
"C556297","23110","Parisienne Key Cabinet",-2,2011-06-10 09:55:00,5.75,"15609","UK",FALSE,-11.5,1
"556299","21937","?",-161,2011-06-10 10:17:00,0,NA,"UK",TRUE,0,1
"556301","22968","Water Damage",-50,2011-06-10 10:18:00,0,NA,"UK",TRUE,0,1
"556306","37479B","Sold As Set By Dotcom",-30,2011-06-10 10:38:00,0,NA,"UK",TRUE,0,1
"556307","37479P","Sold As Set On Dotcom",-30,2011-06-10 10:39:00,0,NA,"UK",TRUE,0,1
"556308","22130","Sold As Set On Dotcom",-390,2011-06-10 10:43:00,0,NA,"UK",TRUE,0,1
"556309","22856","Sold As Set On Dotcom",-30,2011-06-10 10:44:00,0,NA,"UK",TRUE,0,1
"556310","22944","Sold As Set On Dotcom",-42,2011-06-10 10:44:00,0,NA,"UK",TRUE,0,1
"556311","37471","Sold As Set On Dotcom",-12,2011-06-10 10:45:00,0,NA,"UK",TRUE,0,1
"556312","22924","Sold As Set On Dotcom",-30,2011-06-10 10:46:00,0,NA,"UK",TRUE,0,1
"556313","22923","Sold As Set On Dotcom",-12,2011-06-10 10:46:00,0,NA,"UK",TRUE,0,1
"556314","23155","Sold As Set On Dotcom",-84,2011-06-10 10:47:00,0,NA,"UK",TRUE,0,1
"556315","22948","Sold As Set On Dotcom",-108,2011-06-10 10:47:00,0,NA,"UK",TRUE,0,1
"556316","22128","Sold As Set On Dotcom",-24,2011-06-10 10:48:00,0,NA,"UK",TRUE,0,1
"556317","22857","Sold As Set On Dotcom",-48,2011-06-10 10:48:00,0,NA,"UK",TRUE,0,1
"556319","22945","Sold As Set On Dotcom",-618,2011-06-10 10:49:00,0,NA,"UK",TRUE,0,1
"556320","22922","Sold As Set On Dotcom",-42,2011-06-10 10:50:00,0,NA,"UK",TRUE,0,1
"556321","79163","Sold As Set On Dotcom",-24,2011-06-10 10:50:00,0,NA,"UK",TRUE,0,1
"556322","22915","Sold As Set On Dotcom",-204,2011-06-10 10:51:00,0,NA,"UK",TRUE,0,1
"C556324","POST","Postage",-1,2011-06-10 11:15:00,5,"14287","UK",FALSE,-5,1
"C556324","21787","Rain Poncho Retrospot",-24,2011-06-10 11:15:00,0.85,"14287","UK",FALSE,-20.4,1
"C556327","21700","Big Doughnut Fridge Magnets",-36,2011-06-10 11:22:00,0.85,"17659","UK",FALSE,-30.6,1
"C556414","22327","Round Snack Boxes Set Of 4 Skulls",-2,2011-06-10 12:14:00,2.95,"13985","UK",FALSE,-5.9,1
"C556414","22456","Natural Slate Chalkboard Large",-6,2011-06-10 12:14:00,4.95,"13985","UK",FALSE,-29.7,1
"C556436","21559","Strawberry Lunch Box With Cutlery",-1,2011-06-10 14:28:00,2.55,"16358","UK",FALSE,-2.55,1
"C556448","22502","Picnic Basket Wicker Small",-60,2011-06-10 15:39:00,4.95,"15098","UK",FALSE,-297,1
"C556453","21622","Vintage Union Jack Cushion Cover",-6,2011-06-10 16:33:00,4.95,"14525","UK",FALSE,-29.7,1
"C556457","72760B","Vintage Cream 3 Basket Cake Stand",-1,2011-06-10 16:50:00,4.65,"15856","UK",FALSE,-4.65,1
"C556457","37449","Ceramic Cake Stand + Hanging Cakes",-5,2011-06-10 16:50:00,6.75,"15856","UK",FALSE,-33.75,1
"C556458","21786","Polkadot Rain Hat",-22,2011-06-10 17:21:00,0.42,"15491","UK",FALSE,-9.24,1
"C556493","82483","Wood 2 Drawer Cabinet White Finish",-1,2011-06-12 14:56:00,6.95,"17802","UK",FALSE,-6.95,1
"C556493","21429","Red Gingham Rose Jewellery Box",-3,2011-06-12 14:56:00,1.95,"17802","UK",FALSE,-5.85,1
"C556493","21900","Key Fob , Shed",-1,2011-06-12 14:56:00,0.65,"17802","UK",FALSE,-0.65,1
"C556493","21899","Key Fob , Garage Design",-1,2011-06-12 14:56:00,0.65,"17802","UK",FALSE,-0.65,1
"C556493","22662","Lunch Bag Dolly Girl Design",-1,2011-06-12 14:56:00,1.65,"17802","UK",FALSE,-1.65,1
"C556511","23228","Filigree Heart Bird White",-144,2011-06-13 10:42:00,1.04,"16525","UK",FALSE,-149.76,1
"C556518","20901","Vintage Keepsake Box Pink Flower",-2,2011-06-13 10:53:00,6.35,"16794","UK",FALSE,-12.7,1
"C556522","22920","Herb Marker Basil",-1515,2011-06-13 11:21:00,0.55,"16938","UK",FALSE,-833.25,1
"C556532","79000","Moroccan Tea Glass",-4,2011-06-13 11:53:00,0.65,"13856","UK",FALSE,-2.6,1
"C556532","23082","Set 6 Paper Table Lantern Hearts",-1,2011-06-13 11:53:00,3.75,"13856","UK",FALSE,-3.75,1
"C556535","23103","Jingle Bell Heart Decoration",-1,2011-06-13 12:23:00,1.65,"17169","UK",FALSE,-1.65,1
"C556535","22464","Hanging Metal Heart Lantern",-1,2011-06-13 12:23:00,1.65,"17169","UK",FALSE,-1.65,1
"C556633","21216","Set 3 Retrospot Tea,Coffee,Sugar",-2,2011-06-13 15:10:00,4.95,"17696","UK",FALSE,-9.9,1
"C556633","84971S","Small Heart Flowers Hook",-1,2011-06-13 15:10:00,0.85,"17696","UK",FALSE,-0.85,1
"C556634","22730","Alarm Clock Bakelike Ivory",-2,2011-06-13 15:22:00,3.75,"17675","UK",FALSE,-7.5,1
"C556637","23168","Classic Cafe Sugar Dispenser",-5,2011-06-13 15:32:00,1.25,"15382","UK",FALSE,-6.25,1
"C556637","22090","Paper Bunting Retrospot",-2,2011-06-13 15:32:00,2.95,"15382","UK",FALSE,-5.9,1
"C556637","22088","Paper Bunting Coloured Lace",-1,2011-06-13 15:32:00,2.95,"15382","UK",FALSE,-2.95,1
"C556639","23082","Set 6 Paper Table Lantern Hearts",-5,2011-06-13 15:37:00,3.75,"13856","UK",FALSE,-18.75,1
"C556640","22283","6 Egg House Painted Wood",-2,2011-06-13 15:44:00,7.95,"13148","UK",FALSE,-15.9,1
"C556640","23147","Single Antique Rose Hook Ivory",-2,2011-06-13 15:44:00,1.45,"13148","UK",FALSE,-2.9,1
"C556640","23148","Miniature Antique Rose Hook Ivory",-1,2011-06-13 15:44:00,0.83,"13148","UK",FALSE,-0.83,1
"C556643","23146","Triple Hook Antique Ivory Rose",-2,2011-06-13 15:48:00,3.29,"17841","UK",FALSE,-6.58,1
"C556643","22893","Mini Cake Stand T-Light Holder",-2,2011-06-13 15:48:00,0.42,"17841","UK",FALSE,-0.84,1
"C556643","21452","Toadstool Money Box",-1,2011-06-13 15:48:00,2.95,"17841","UK",FALSE,-2.95,1
"C556644","22699","Roses Regency Teacup And Saucer",-1,2011-06-13 16:06:00,2.95,"17115","UK",FALSE,-2.95,1
"C556644","22430","Enamel Watering Can Cream",-1,2011-06-13 16:06:00,4.95,"17115","UK",FALSE,-4.95,1
"C556645","71477","Colour Glass. Star T-Light Holder",-1,2011-06-13 16:08:00,2.75,"13771","UK",FALSE,-2.75,1
"C556646","23169","Classic Glass Cookie Jar",-2,2011-06-13 16:10:00,4.15,"18221","UK",FALSE,-8.3,1
"C556647","22993","Set Of 4 Pantry Jelly Moulds",-12,2011-06-13 16:14:00,1.25,"13012","UK",FALSE,-15,1
"C556647","22502","Picnic Basket Wicker Small",-4,2011-06-13 16:14:00,5.95,"13012","UK",FALSE,-23.8,1
"C556647","22488","Natural Slate Rectangle Chalkboard",-12,2011-06-13 16:14:00,1.65,"13012","UK",FALSE,-19.8,1
"C556647","22456","Natural Slate Chalkboard Large",-3,2011-06-13 16:14:00,4.95,"13012","UK",FALSE,-14.85,1
"C556647","21878","Pack Of 6 Sandcastle Flags Assorted",-12,2011-06-13 16:14:00,0.85,"13012","UK",FALSE,-10.2,1
"C556647","21870","I Can Only Please One Person Mug",-12,2011-06-13 16:14:00,1.25,"13012","UK",FALSE,-15,1
"C556647","21703","Bag 125g Swirly Marbles",-12,2011-06-13 16:14:00,0.42,"13012","UK",FALSE,-5.04,1
"C556647","21231","Sweetheart Ceramic Trinket Box",-12,2011-06-13 16:14:00,1.25,"13012","UK",FALSE,-15,1
"C556647","21181","Please One Person Metal Sign",-12,2011-06-13 16:14:00,2.1,"13012","UK",FALSE,-25.2,1
"C556647","21175","Gin + Tonic Diet Metal Sign",-12,2011-06-13 16:14:00,2.55,"13012","UK",FALSE,-30.6,1
"C556647","21169","You're Confusing Me Metal Sign",-12,2011-06-13 16:14:00,1.69,"13012","UK",FALSE,-20.28,1
"C556647","20750","Red Retrospot Mini Cases",-2,2011-06-13 16:14:00,7.95,"13012","UK",FALSE,-15.9,1
"C556647","82583","Hot Baths Metal Sign",-24,2011-06-13 16:14:00,2.1,"13012","UK",FALSE,-50.4,1
"C556647","23081","Green Metal Box Army Supplies",-2,2011-06-13 16:14:00,8.25,"13012","UK",FALSE,-16.5,1
"C556648","37495","Fairy Cake Birthday Candle Set",-2,2011-06-13 16:15:00,3.75,"16038","UK",FALSE,-7.5,1
"C556649","23108","Set Of 10 Led Dolly Lights",-2,2011-06-13 16:15:00,6.25,"15238","UK",FALSE,-12.5,1
"C556656","22457","Natural Slate Heart Chalkboard",-1,2011-06-13 16:21:00,2.95,"13148","UK",FALSE,-2.95,1
"C556656","84978","Hanging Heart Jar T-Light Holder",-4,2011-06-13 16:21:00,1.25,"13148","UK",FALSE,-5,1
"C556656","21314","Small Glass Heart Trinket Pot",-2,2011-06-13 16:21:00,2.1,"13148","UK",FALSE,-4.2,1
"C556668","22963","Jam Jar With Green Lid",-6,2011-06-13 16:26:00,0.85,"15827","UK",FALSE,-5.1,1
"C556668","22962","Jam Jar With Pink Lid",-3,2011-06-13 16:26:00,0.85,"15827","UK",FALSE,-2.55,1
"C556668","22720","Set Of 3 Cake Tins Pantry Design",-1,2011-06-13 16:26:00,4.95,"15827","UK",FALSE,-4.95,1
"C556669","22139","Retrospot Tea Set Ceramic 11 Pc",-3,2011-06-13 16:28:00,4.95,"16133","UK",FALSE,-14.85,1
"C556669","23168","Classic Cafe Sugar Dispenser",-12,2011-06-13 16:28:00,1.25,"16133","UK",FALSE,-15,1
"C556676","23243","Set Of Tea Coffee Sugar Tins Pantry",-1,2011-06-13 17:18:00,4.95,"13397","UK",FALSE,-4.95,1
"C556677","23169","Classic Glass Cookie Jar",-2,2011-06-13 17:19:00,4.15,"15643","UK",FALSE,-8.3,1
"556687","23003","Printing Smudges/Thrown Away",-9058,2011-06-14 10:36:00,0,NA,"UK",TRUE,0,1
"556690","23005","Printing Smudges/Thrown Away",-9600,2011-06-14 10:37:00,0,NA,"UK",TRUE,0,1
"556691","23005","Printing Smudges/Thrown Away",-9600,2011-06-14 10:37:00,0,NA,"UK",TRUE,0,1
"C556729","23112","Parisienne Curio Cabinet",-1,2011-06-14 11:37:00,7.5,"13319","UK",FALSE,-7.5,1
"C556729","23165","Large Ceramic Top Storage Jar",-2,2011-06-14 11:37:00,1.65,"13319","UK",FALSE,-3.3,1
"C556787","20914","Set/5 Red Retrospot Lid Glass Bowls",-8,2011-06-14 13:26:00,2.95,"16745","UK",FALSE,-23.6,1
"C556796","D","Discount",-96,2011-06-14 14:40:00,0.7,"16013","UK",FALSE,-67.2,1
"C556818","22456","Natural Slate Chalkboard Large",-1,2011-06-15 10:01:00,4.95,"17284","UK",FALSE,-4.95,1
"C556818","21042","Red Retrospot Apron",-1,2011-06-15 10:01:00,5.95,"17284","UK",FALSE,-5.95,1
"C556869","23146","Triple Hook Antique Ivory Rose",-4,2011-06-15 11:46:00,3.29,"13199","UK",FALSE,-13.16,1
"C556880","23172","Regency Tea Plate Pink",-1,2011-06-15 12:12:00,1.65,"18073","UK",FALSE,-1.65,1
"C556880","22697","Green Regency Teacup And Saucer",-1,2011-06-15 12:12:00,2.95,"18073","UK",FALSE,-2.95,1
"C556880","84946","Antique Silver T-Light Glass",-8,2011-06-15 12:12:00,1.06,"18073","UK",FALSE,-8.48,1
"C556888","20723","Strawberry Charlotte Bag",-1,2011-06-15 12:37:00,0.85,"15005","UK",FALSE,-0.85,1
"C556888","85123A","White Hanging Heart T-Light Holder",-1,2011-06-15 12:37:00,2.95,"15005","UK",FALSE,-2.95,1
"C556888","82482","Wooden Picture Frame White Finish",-1,2011-06-15 12:37:00,2.55,"15005","UK",FALSE,-2.55,1
"C556888","82494L","Wooden Frame Antique White",-1,2011-06-15 12:37:00,2.95,"15005","UK",FALSE,-2.95,1
